number of receivers:
	483
rx (m)		rz (m)
304437.360 	0	2920.200 	90.67693 	38.43406 	1416
304832.378 	0	2918.700 	90.68009 	38.43151 	1417
305469.263 	0	2907.900 	90.68519 	38.42740 	1418
305814.537 	0	2911.400 	90.68795 	38.42517 	1419
306882.663 	0	2914.500 	90.69649 	38.41828 	1420
307709.884 	0	2918.900 	90.70310 	38.41294 	1421
308367.678 	0	2910.800 	90.70835 	38.40869 	1422
309592.086 	0	2923.600 	90.71814 	38.40079 	1424
310477.676 	0	2912.800 	90.72521 	38.39507 	1425
311012.245 	0	2911.000 	90.72948 	38.39162 	1426
311818.860 	0	2901.300 	90.73593 	38.38641 	1427
312811.313 	0	2902.000 	90.74385 	38.38000 	1428
313409.191 	0	2895.700 	90.74863 	38.37614 	1429
314289.778 	0	2895.800 	90.75566 	38.37046 	1430
315003.527 	0	2899.800 	90.76135 	38.36585 	1431
316127.552 	0	2906.600 	90.77032 	38.35859 	1432
316900.481 	0	2926.700 	90.77649 	38.35360 	1433
317675.083 	0	2934.500 	90.78267 	38.34859 	1434
318638.352 	0	2931.100 	90.79036 	38.34237 	1435
319515.157 	0	2929.900 	90.79735 	38.33670 	1436
320478.587 	0	2927.100 	90.80503 	38.33048 	1437
321639.688 	0	2914.700 	90.81429 	38.32298 	1438
322707.298 	0	2912.200 	90.82280 	38.31608 	1439
323660.919 	0	2914.800 	90.83040 	38.30992 	1440
324628.096 	0	2917.800 	90.83811 	38.30366 	1441
325302.744 	0	2921.400 	90.84349 	38.29930 	1442
326292.359 	0	2937.600 	90.85137 	38.29291 	1443
327131.887 	0	2918.100 	90.85806 	38.28748 	1444
328501.263 	0	2925.200 	90.86896 	38.27863 	1445
329683.062 	0	2922.100 	90.87837 	38.27098 	1446
331138.489 	0	2927.400 	90.88996 	38.26157 	1447
332572.948 	0	2939.100 	90.90137 	38.25229 	1448
333867.921 	0	2945.900 	90.91168 	38.24392 	1449
335204.779 	0	2947.400 	90.92231 	38.23527 	1450
337105.735 	0	2962.900 	90.93743 	38.22297 	1451
338394.219 	0	2969.300 	90.94767 	38.21463 	1452
339309.377 	0	2964.400 	90.95494 	38.20871 	1453
340018.660 	0	2940.500 	90.96058 	38.20412 	1454
340592.734 	0	2905.000 	90.96514 	38.20041 	1455
341462.057 	0	2888.300 	90.97205 	38.19478 	1456
342129.670 	0	2878.500 	90.97735 	38.19046 	1457
342425.848 	0	2870.000 	90.97970 	38.18854 	1458
343199.342 	0	2868.600 	90.98585 	38.18353 	1459
344179.404 	0	2875.400 	90.99363 	38.17719 	1460
344564.513 	0	2878.000 	90.99669 	38.17470 	1461
345316.103 	0	2864.100 	91.00266 	38.16983 	1462
345947.344 	0	2871.400 	91.00767 	38.16574 	1463
346801.785 	0	2882.100 	91.01445 	38.16021 	1464
347503.575 	0	2879.600 	91.02002 	38.15567 	1465
348611.973 	0	2863.200 	91.02881 	38.14849 	1466
349393.866 	0	2874.300 	91.03502 	38.14342 	1467
350254.796 	0	2878.100 	91.04185 	38.13785 	1468
351227.473 	0	2893.400 	91.04956 	38.13155 	1469
352646.406 	0	2881.800 	91.06081 	38.12236 	1470
353668.312 	0	2887.400 	91.06891 	38.11573 	1471
354640.284 	0	2888.100 	91.07662 	38.10944 	1472
355649.177 	0	2878.800 	91.08462 	38.10290 	1473
356514.479 	0	2892.100 	91.09147 	38.09729 	1474
357382.019 	0	2900.600 	91.09834 	38.09167 	1475
358265.582 	0	2901.700 	91.10534 	38.08594 	1476
359113.352 	0	2899.100 	91.11206 	38.08045 	1477
359932.445 	0	2906.000 	91.11854 	38.07514 	1478
360808.818 	0	2929.100 	91.12548 	38.06946 	1479
361588.072 	0	2914.800 	91.13165 	38.06440 	1480
362435.966 	0	2912.800 	91.13836 	38.05891 	1481
363442.701 	0	2925.900 	91.14633 	38.05238 	1482
364227.423 	0	2914.100 	91.15254 	38.04729 	1483
365253.328 	0	2917.900 	91.16066 	38.04064 	1484
366083.749 	0	2921.100 	91.16723 	38.03525 	1485
366903.636 	0	2929.100 	91.17371 	38.02993 	1486
367773.379 	0	2935.900 	91.18059 	38.02429 	1487
368587.913 	0	2938.400 	91.18703 	38.01901 	1488
369510.697 	0	2946.200 	91.19433 	38.01302 	1489
370606.874 	0	2936.400 	91.20299 	38.00591 	1490


